Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Greene, IA",19073,0,2070,0000,0000,0,2076,0000,0000,0,2119,0000,0000,0,2116,0000,0000,0,2105,0000,0000,0,1978,0000,0000,0,1812,0000,0000,0,1737,0000,0000,0,1713,0000,0000,0,1627,0000,0000
"Grundy, IA",19075,0,3027,0000,0000,0,2978,0000,0000,0,2539,0000,0000,0,2553,0000,0000,0,2516,0000,0000,0,2184,0000,0000,0,2148,0000,0000,0,2128,0000,0000,0,2908,0000,0000,0,2879,0000,0000
"Guthrie, IA",19077,0,2338,0000,0000,0,2335,0000,0000,0,2339,0000,0000,0,2241,0000,0000,0,2368,0000,0000,0,2617,0000,0000,0,2616,0000,0000,0,2627,0000,0000,0,2647,0000,0000,0,2618,0000,0000
"Hamilton, IA",19079,0,3079,0000,0000,0,3053,0000,0000,0,3033,0000,0000,0,3001,0000,0000,0,2928,0000,0000,0,2886,0000,0000,0,2854,0000,0000,0,2929,0000,0000,0,2932,0000,0000,0,2895,0000,0000
"Hancock, IA",19081,0,2178,0000,0000,0,2146,0000,0000,0,2102,0000,0000,0,2089,0000,0000,0,2054,0000,0000,0,1995,0000,0000,0,1919,0000,0000,0,1867,0000,0000,0,1816,0000,0000,0,1813,0000,0000
"Hardin, IA",19083,0,3871,0000,0000,0,3745,0000,0000,0,3694,0000,0000,0,3598,0000,0000,0,3273,0000,0000,0,3477,0000,0000,0,3229,0000,0000,0,3115,0000,0000,0,3107,0000,0000,0,2992,0000,0000
"Harrison, IA",19085,0,3364,0000,0000,0,3402,0000,0000,0,3413,0000,0000,0,3433,0000,0000,0,3339,0000,0000,0,3279,0000,0000,0,3200,0000,0000,0,3145,0000,0000,0,3173,0000,0000,0,3089,0000,0000
"Henry, IA",19087,0,3968,0000,0000,0,3885,0000,0000,0,3888,0000,0000,0,3856,0000,0000,0,3826,0000,0000,0,3620,0000,0000,0,3558,0000,0000,0,3613,0000,0000,0,3630,0000,0000,0,3670,0000,0000
"Howard, IA",19089,0,2162,0000,0000,0,2170,0000,0000,0,2120,0000,0000,0,2061,0000,0000,0,2029,0000,0000,0,1964,0000,0000,0,1937,0000,0000,0,1819,0000,0000,0,1789,0000,0000,0,1793,0000,0000
"Humboldt, IA",19091,0,1935,0000,0000,0,1925,0000,0000,0,1928,0000,0000,0,1911,0000,0000,0,1900,0000,0000,0,1806,0000,0000,0,1684,0000,0000,0,1613,0000,0000,0,1598,0000,0000,0,1592,0000,0000
"Ida, IA",19093,0,1565,0000,0000,0,1547,0000,0000,0,1484,0000,0000,0,1440,0000,0000,0,1402,0000,0000,0,1410,0000,0000,0,1334,0000,0000,0,1280,0000,0000,0,1243,0000,0000,0,1270,0000,0000
"Iowa, IA",19095,0,2782,0000,0000,0,2816,0000,0000,0,2908,0000,0000,0,2873,0000,0000,0,2922,0000,0000,0,2916,0000,0000,0,2893,0000,0000,0,2791,0000,0000,0,2801,0000,0000,0,2826,0000,0000
"Jackson, IA",19097,0,3709,0000,0000,0,3642,0000,0000,0,3602,0000,0000,0,3602,0000,0000,0,3534,0000,0000,0,3430,0000,0000,0,3413,0000,0000,0,3421,0000,0000,0,3391,0000,0000,0,3385,0000,0000
"Jasper, IA",19099,0,6440,0000,0000,0,6419,0000,0000,0,6518,0000,0000,0,6498,0000,0000,0,6443,0000,0000,0,6300,0000,0000,0,6059,0000,0000,0,5999,0000,0000,0,6048,0000,0000,0,5986,0000,0000
"Jefferson, IA",19101,0,2146,0000,0000,0,2145,0000,0000,0,2197,0000,0000,0,2147,0000,0000,0,2050,0000,0000,0,2002,0000,0000,0,1968,0000,0000,0,1959,0000,0000,0,1916,0000,0000,0,2678,0000,0000
"Johnson, IA",19103,0,12968,0000,0000,0,13101,0000,0000,0,13101,0000,0000,0,13525,0000,0000,0,13241,0000,0000,0,13298,0000,0000,0,13545,0000,0000,0,13634,0000,0000,0,13898,0000,0000,0,14348,0000,0000
"Jones, IA",19105,0,3586,0000,0000,0,3535,0000,0000,0,3489,0000,0000,0,3548,0000,0000,0,3461,0000,0000,0,3277,0000,0000,0,3217,0000,0000,0,3142,0000,0000,0,3188,0000,0000,0,3164,0000,0000
"Keokuk, IA",19107,0,2543,0000,0000,0,2510,0000,0000,0,2455,0000,0000,0,2418,0000,0000,0,2357,0000,0000,0,2328,0000,0000,0,2254,0000,0000,0,2111,0000,0000,0,2136,0000,0000,0,1373,0000,0000
"Kossuth, IA",19109,0,2785,0000,0000,0,2728,0000,0000,0,2633,0000,0000,0,2574,0000,0000,0,2427,0000,0000,0,2324,0000,0000,0,2197,0000,0000,0,2083,0000,0000,0,2112,0000,0000,0,2002,0000,0000
"Lee, IA",19111,0,6404,0000,0000,0,6304,0000,0000,0,6255,0000,0000,0,6186,0000,0000,0,5985,0000,0000,0,5764,0000,0000,0,5726,0000,0000,0,5593,0000,0000,0,5609,0000,0000,0,5443,0000,0000
"Linn, IA",19113,0,31884,0000,0000,0,32189,0000,0000,0,32337,0000,0000,0,32819,0000,0000,0,33060,0000,0000,0,32798,0000,0000,0,33168,0000,0000,0,33451,0000,0000,0,33798,0000,0000,0,34492,0000,0000
"Louisa, IA",19115,0,3063,0000,0000,0,2973,0000,0000,0,2884,0000,0000,0,3009,0000,0000,0,2963,0000,0000,0,2950,0000,0000,0,3006,0000,0000,0,2924,0000,0000,0,2942,0000,0000,0,2962,0000,0000
"Lucas, IA",19117,0,1645,0000,0000,0,1626,0000,0000,0,1569,0000,0000,0,1557,0000,0000,0,1573,0000,0000,0,1569,0000,0000,0,1619,0000,0000,0,1649,0000,0000,0,1637,0000,0000,0,1606,0000,0000
"Lyon, IA",19119,0,2233,0000,0000,0,2193,0000,0000,0,2104,0000,0000,0,2088,0000,0000,0,1970,0000,0000,0,1917,0000,0000,0,1851,0000,0000,0,1850,0000,0000,0,1878,0000,0000,0,1827,0000,0000
"Madison, IA",19121,0,2893,0000,0000,0,2927,0000,0000,0,3025,0000,0000,0,2947,0000,0000,0,2975,0000,0000,0,2925,0000,0000,0,3005,0000,0000,0,3096,0000,0000,0,3207,0000,0000,0,3294,0000,0000
"Mahaska, IA",19123,0,3415,0000,0000,0,3346,0000,0000,0,3357,0000,0000,0,3358,0000,0000,0,3381,0000,0000,0,3346,0000,0000,0,3079,0000,0000,0,3027,0000,0000,0,3063,0000,0000,0,3928,0000,0000
"Marion, IA",19125,0,5797,0000,0000,0,5848,0000,0000,0,5924,0000,0000,0,5958,0000,0000,0,5998,0000,0000,0,6003,0000,0000,0,5856,0000,0000,0,5759,0000,0000,0,5888,0000,0000,0,5986,0000,0000
"Marshall, IA",19127,0,6587,0000,0000,0,6593,0000,0000,0,6663,0000,0000,0,6698,0000,0000,0,6682,0000,0000,0,6648,0000,0000,0,6618,0000,0000,0,6562,0000,0000,0,6623,0000,0000,0,6780,0000,0000
"Mills, IA",19129,0,2741,0000,0000,0,2784,0000,0000,0,2744,0000,0000,0,2777,0000,0000,0,2781,0000,0000,0,2724,0000,0000,0,2711,0000,0000,0,2717,0000,0000,0,2680,0000,0000,0,2729,0000,0000
"Mitchell, IA",19131,0,1923,0000,0000,0,1893,0000,0000,0,1863,0000,0000,0,1847,0000,0000,0,1871,0000,0000,0,1769,0000,0000,0,1778,0000,0000,0,1757,0000,0000,0,1742,0000,0000,0,1714,0000,0000
"Monona, IA",19133,0,1809,0000,0000,0,1727,0000,0000,0,1704,0000,0000,0,1644,0000,0000,0,1608,0000,0000,0,1558,0000,0000,0,1442,0000,0000,0,1408,0000,0000,0,1393,0000,0000,0,1396,0000,0000
"Monroe, IA",19135,0,1328,0000,0000,0,1369,0000,0000,0,1363,0000,0000,0,1293,0000,0000,0,1279,0000,0000,0,1202,0000,0000,0,1237,0000,0000,0,1201,0000,0000,0,1184,0000,0000,0,1174,0000,0000
"Montgomery, IA",19137,0,2165,0000,0000,0,2171,0000,0000,0,2105,0000,0000,0,2109,0000,0000,0,2086,0000,0000,0,2003,0000,0000,0,1945,0000,0000,0,1977,0000,0000,0,1960,0000,0000,0,1916,0000,0000
"Muscatine, IA",19139,0,7769,0000,0000,0,7606,0000,0000,0,7551,0000,0000,0,7581,0000,0000,0,7608,0000,0000,0,7563,0000,0000,0,7332,0000,0000,0,7484,0000,0000,0,7492,0000,0000,0,7481,0000,0000
"O'Brien, IA",19141,0,3035,0000,0000,0,2955,0000,0000,0,2873,0000,0000,0,2779,0000,0000,0,2775,0000,0000,0,2685,0000,0000,0,2557,0000,0000,0,2513,0000,0000,0,2477,0000,0000,0,2396,0000,0000
"Osceola, IA",19143,0,1053,0000,0000,0,1067,0000,0000,0,1069,0000,0000,0,1022,0000,0000,0,964,0000,0000,0,940,0000,0000,0,913,0000,0000,0,887,0000,0000,0,865,0000,0000,0,875,0000,0000
"Page, IA",19145,0,3251,0000,0000,0,3190,0000,0000,0,3244,0000,0000,0,2958,0000,0000,0,2945,0000,0000,0,2852,0000,0000,0,2768,0000,0000,0,2736,0000,0000,0,2962,0000,0000,0,2796,0000,0000
"Palo Alto, IA",19147,0,2020,0000,0000,0,2004,0000,0000,0,1952,0000,0000,0,1907,0000,0000,0,1860,0000,0000,0,1769,0000,0000,0,1654,0000,0000,0,1604,0000,0000,0,1553,0000,0000,0,1554,0000,0000
"Plymouth, IA",19149,0,4564,0000,0000,0,4534,0000,0000,0,4565,0000,0000,0,4499,0000,0000,0,4488,0000,0000,0,4419,0000,0000,0,4399,0000,0000,0,4361,0000,0000,0,4413,0000,0000,0,4350,0000,0000
"Pocahontas, IA",19151,0,1439,0000,0000,0,1422,0000,0000,0,1417,0000,0000,0,1356,0000,0000,0,1327,0000,0000,0,1327,0000,0000,0,1175,0000,0000,0,1101,0000,0000,0,1032,0000,0000,0,1027,0000,0000
"Polk, IA",19153,0,59462,0000,0000,0,60088,0000,0000,0,60615,0000,0000,0,61053,0000,0000,0,62402,0000,0000,0,62288,0000,0000,0,62442,0000,0000,0,63914,0000,0000,0,64960,0000,0000,0,65796,0000,0000
"Pottawattamie, IA",19155,0,17536,0000,0000,0,17322,0000,0000,0,17378,0000,0000,0,17613,0000,0000,0,17621,0000,0000,0,17162,0000,0000,0,16585,0000,0000,0,16092,0000,0000,0,16357,0000,0000,0,16389,0000,0000
"Poweshiek, IA",19157,0,3308,0000,0000,0,3227,0000,0000,0,3106,0000,0000,0,3103,0000,0000,0,3075,0000,0000,0,3036,0000,0000,0,3002,0000,0000,0,3001,0000,0000,0,3023,0000,0000,0,3027,0000,0000
"Ringgold, IA",19159,0,1029,0000,0000,0,992,0000,0000,0,956,0000,0000,0,920,0000,0000,0,940,0000,0000,0,845,0000,0000,0,779,0000,0000,0,789,0000,0000,0,764,0000,0000,0,768,0000,0000
"Sac, IA",19161,0,2349,0000,0000,0,2353,0000,0000,0,2281,0000,0000,0,2264,0000,0000,0,2194,0000,0000,0,2116,0000,0000,0,1968,0000,0000,0,1854,0000,0000,0,1837,0000,0000,0,1732,0000,0000
"Scott, IA",19163,0,28455,0000,0000,0,28039,0000,0000,0,28044,0000,0000,0,27920,0000,0000,0,27475,0000,0000,0,27130,0000,0000,0,26886,0000,0000,0,26597,0000,0000,0,26735,0000,0000,0,26818,0000,0000
"Shelby, IA",19165,0,2622,0000,0000,0,2608,0000,0000,0,2553,0000,0000,0,2621,0000,0000,0,2478,0000,0000,0,2369,0000,0000,0,2384,0000,0000,0,1918,0000,0000,0,1983,0000,0000,0,1965,0000,0000
"Sioux, IA",19167,0,4426,0000,0000,0,4369,0000,0000,0,4370,0000,0000,0,4318,0000,0000,0,4256,0000,0000,0,4122,0000,0000,0,4123,0000,0000,0,4171,0000,0000,0,4189,0000,0000,0,4219,0000,0000
"Story, IA",19169,0,11105,0000,0000,0,11106,0000,0000,0,11102,0000,0000,0,11164,0000,0000,0,10923,0000,0000,0,10675,0000,0000,0,10530,0000,0000,0,10400,0000,0000,0,10544,0000,0000,0,10541,0000,0000
"Tama, IA",19171,0,3326,0000,0000,0,3350,0000,0000,0,3751,0000,0000,0,3653,0000,0000,0,3521,0000,0000,0,3393,0000,0000,0,3517,0000,0000,0,3489,0000,0000,0,2673,0000,0000,0,2640,0000,0000
"Taylor, IA",19173,0,1342,0000,0000,0,1335,0000,0000,0,1339,0000,0000,0,1322,0000,0000,0,1225,0000,0000,0,1168,0000,0000,0,1149,0000,0000,0,1041,0000,0000,0,1045,0000,0000,0,998,0000,0000
"Union, IA",19175,0,2255,0000,0000,0,2240,0000,0000,0,2251,0000,0000,0,2107,0000,0000,0,2133,0000,0000,0,2012,0000,0000,0,1932,0000,0000,0,1867,0000,0000,0,1924,0000,0000,0,1930,0000,0000
"Van Buren, IA",19177,0,1453,0000,0000,0,1475,0000,0000,0,1429,0000,0000,0,1364,0000,0000,0,1376,0000,0000,0,1329,0000,0000,0,1251,0000,0000,0,1141,0000,0000,0,1247,0000,0000,0,1180,0000,0000
"Wapello, IA",19179,0,6715,0000,0000,0,6712,0000,0000,0,6633,0000,0000,0,6570,0000,0000,0,6594,0000,0000,0,6499,0000,0000,0,6418,0000,0000,0,6217,0000,0000,0,6500,0000,0000,0,5566,0000,0000
"Warren, IA",19181,0,7714,0000,0000,0,7734,0000,0000,0,7690,0000,0000,0,7731,0000,0000,0,7755,0000,0000,0,7629,0000,0000,0,7927,0000,0000,0,8029,0000,0000,0,8339,0000,0000,0,8473,0000,0000
"Washington, IA",19183,0,3554,0000,0000,0,3592,0000,0000,0,3551,0000,0000,0,3575,0000,0000,0,3540,0000,0000,0,3518,0000,0000,0,3548,0000,0000,0,3542,0000,0000,0,3706,0000,0000,0,3650,0000,0000
"Wayne, IA",19185,0,1276,0000,0000,0,1214,0000,0000,0,1169,0000,0000,0,1146,0000,0000,0,1211,0000,0000,0,1098,0000,0000,0,1051,0000,0000,0,1244,0000,0000,0,1274,0000,0000,0,1224,0000,0000
"Webster, IA",19187,0,6277,0000,0000,0,6144,0000,0000,0,5857,0000,0000,0,5883,0000,0000,0,5648,0000,0000,0,5602,0000,0000,0,5543,0000,0000,0,5284,0000,0000,0,5419,0000,0000,0,5270,0000,0000
"Winnebago, IA",19189,0,2944,0000,0000,0,2904,0000,0000,0,2916,0000,0000,0,2873,0000,0000,0,2808,0000,0000,0,2816,0000,0000,0,2776,0000,0000,0,2686,0000,0000,0,2733,0000,0000,0,2625,0000,0000
"Winneshiek, IA",19191,0,2934,0000,0000,0,2906,0000,0000,0,2844,0000,0000,0,2810,0000,0000,0,2806,0000,0000,0,2693,0000,0000,0,2556,0000,0000,0,2445,0000,0000,0,3017,0000,0000,0,2912,0000,0000
"Woodbury, IA",19193,0,18750,0000,0000,0,18860,0000,0000,0,18520,0000,0000,0,18629,0000,0000,0,18535,0000,0000,0,18230,0000,0000,0,18130,0000,0000,0,17663,0000,0000,0,18063,0000,0000,0,18057,0000,0000
"Worth, IA",19195,0,1175,0000,0000,0,1180,0000,0000,0,1194,0000,0000,0,1167,0000,0000,0,1139,0000,0000,0,1053,0000,0000,0,1056,0000,0000,0,1036,0000,0000,0,1032,0000,0000,0,1039,0000,0000
"Wright, IA",19197,0,3193,0000,0000,0,3186,0000,0000,0,3040,0000,0000,0,2986,0000,0000,0,2934,0000,0000,0,2852,0000,0000,0,2835,0000,0000,0,2742,0000,0000,0,2690,0000,0000,0,2661,0000,0000
KANSAS,20000,0,466368,0000,0000,0,468980,0000,0000,0,469758,0000,0000,0,469377,0000,0000,0,468347,0000,0000,0,470204,0000,0000,0,470500,0000,0000,0,469136,0000,0000,0,467916,0000,0000,0,469506,0000,0000
"Allen, KS",20001,0,2836,0000,0000,0,2785,0000,0000,0,2718,0000,0000,0,2660,0000,0000,0,2631,0000,0000,0,2588,0000,0000,0,2444,0000,0000,0,2457,0000,0000,0,2404,0000,0000,0,2331,0000,0000
"Anderson, KS",20003,0,1514,0000,0000,0,1526,0000,0000,0,1484,0000,0000,0,1474,0000,0000,0,1447,0000,0000,0,1404,0000,0000,0,1375,0000,0000,0,1372,0000,0000,0,1403,0000,0000,0,1427,0000,0000
"Atchison, KS",20005,0,2474,0000,0000,0,2549,0000,0000,0,2533,0000,0000,0,2525,0000,0000,0,2512,0000,0000,0,2472,0000,0000,0,2497,0000,0000,0,2485,0000,0000,0,2459,0000,0000,0,2417,0000,0000
"Barber, KS",20007,0,1172,0000,0000,0,1168,0000,0000,0,1133,0000,0000,0,1078,0000,0000,0,1053,0000,0000,0,1001,0000,0000,0,920,0000,0000,0,897,0000,0000,0,888,0000,0000,0,823,0000,0000
"Barton, KS",20009,0,5195,0000,0000,0,5124,0000,0000,0,5020,0000,0000,0,4988,0000,0000,0,4922,0000,0000,0,4928,0000,0000,0,4942,0000,0000,0,4835,0000,0000,0,4686,0000,0000,0,4625,0000,0000
"Bourbon, KS",20011,0,2742,0000,0000,0,2754,0000,0000,0,2723,0000,0000,0,2657,0000,0000,0,2657,0000,0000,0,2594,0000,0000,0,2523,0000,0000,0,2491,0000,0000,0,2450,0000,0000,0,2477,0000,0000
"Brown, KS",20013,0,2055,0000,0000,0,1960,0000,0000,0,1899,0000,0000,0,1813,0000,0000,0,1831,0000,0000,0,1776,0000,0000,0,1657,0000,0000,0,1616,0000,0000,0,1627,0000,0000,0,1613,0000,0000
"Butler, KS",20015,0,12967,0000,0000,0,13390,0000,0000,0,13425,0000,0000,0,13541,0000,0000,0,13388,0000,0000,0,13494,0000,0000,0,13820,0000,0000,0,14117,0000,0000,0,14271,0000,0000,0,14404,0000,0000
"Chase, KS",20017,0,548,0000,0000,0,549,0000,0000,0,510,0000,0000,0,521,0000,0000,0,481,0000,0000,0,495,0000,0000,0,479,0000,0000,0,477,0000,0000,0,481,0000,0000,0,465,0000,0000
"Chautauqua, KS",20019,0,768,0000,0000,0,789,0000,0000,0,757,0000,0000,0,777,0000,0000,0,714,0000,0000,0,693,0000,0000,0,642,0000,0000,0,630,0000,0000,0,603,0000,0000,0,571,0000,0000
"Cherokee, KS",20021,0,4049,0000,0000,0,4094,0000,0000,0,4057,0000,0000,0,3996,0000,0000,0,3944,0000,0000,0,3953,0000,0000,0,3884,0000,0000,0,3835,0000,0000,0,3830,0000,0000,0,3857,0000,0000
"Cheyenne, KS",20023,0,661,0000,0000,0,646,0000,0000,0,654,0000,0000,0,636,0000,0000,0,612,0000,0000,0,589,0000,0000,0,526,0000,0000,0,496,0000,0000,0,470,0000,0000,0,479,0000,0000
"Clark, KS",20025,0,548,0000,0000,0,548,0000,0000,0,542,0000,0000,0,561,0000,0000,0,533,0000,0000,0,525,0000,0000,0,512,0000,0000,0,503,0000,0000,0,471,0000,0000,0,516,0000,0000
"Clay, KS",20027,0,1745,0000,0000,0,1685,0000,0000,0,1641,0000,0000,0,1602,0000,0000,0,1571,0000,0000,0,1555,0000,0000,0,1497,0000,0000,0,1435,0000,0000,0,1401,0000,0000,0,1392,0000,0000
"Cloud, KS",20029,0,1694,0000,0000,0,1641,0000,0000,0,1641,0000,0000,0,1562,0000,0000,0,1521,0000,0000,0,1497,0000,0000,0,1409,0000,0000,0,1347,0000,0000,0,1371,0000,0000,0,1371,0000,0000
"Coffey, KS",20031,0,1978,0000,0000,0,1956,0000,0000,0,1928,0000,0000,0,1881,0000,0000,0,1912,0000,0000,0,1879,0000,0000,0,1820,0000,0000,0,1770,0000,0000,0,1788,0000,0000,0,1754,0000,0000
"Comanche, KS",20033,0,394,0000,0000,0,406,0000,0000,0,371,0000,0000,0,323,0000,0000,0,326,0000,0000,0,328,0000,0000,0,309,0000,0000,0,327,0000,0000,0,327,0000,0000,0,357,0000,0000
"Cowley, KS",20035,0,6932,0000,0000,0,6883,0000,0000,0,6774,0000,0000,0,6687,0000,0000,0,6562,0000,0000,0,6815,0000,0000,0,6717,0000,0000,0,6676,0000,0000,0,6487,0000,0000,0,6485,0000,0000
"Crawford, KS",20037,0,6125,0000,0000,0,6135,0000,0000,0,6032,0000,0000,0,5963,0000,0000,0,5962,0000,0000,0,5804,0000,0000,0,5919,0000,0000,0,5998,0000,0000,0,6013,0000,0000,0,6029,0000,0000
"Decatur, KS",20039,0,711,0000,0000,0,688,0000,0000,0,674,0000,0000,0,641,0000,0000,0,602,0000,0000,0,611,0000,0000,0,526,0000,0000,0,486,0000,0000,0,464,0000,0000,0,437,0000,0000
"Dickinson, KS",20041,0,4308,0000,0000,0,4257,0000,0000,0,4342,0000,0000,0,4249,0000,0000,0,4157,0000,0000,0,3948,0000,0000,0,3884,0000,0000,0,3854,0000,0000,0,3908,0000,0000,0,3981,0000,0000
"Doniphan, KS",20043,0,1677,0000,0000,0,1698,0000,0000,0,1688,0000,0000,0,1687,0000,0000,0,1691,0000,0000,0,1654,0000,0000,0,1655,0000,0000,0,1543,0000,0000,0,1535,0000,0000,0,1543,0000,0000
"Douglas, KS",20045,0,12419,0000,0000,0,12670,0000,0000,0,12880,0000,0000,0,13037,0000,0000,0,13028,0000,0000,0,13028,0000,0000,0,12670,0000,0000,0,12876,0000,0000,0,13029,0000,0000,0,13279,0000,0000
"Edwards, KS",20047,0,608,0000,0000,0,601,0000,0000,0,578,0000,0000,0,550,0000,0000,0,501,0000,0000,0,505,0000,0000,0,508,0000,0000,0,504,0000,0000,0,491,0000,0000,0,396,0000,0000
"Elk, KS",20049,0,822,0000,0000,0,823,0000,0000,0,787,0000,0000,0,726,0000,0000,0,755,0000,0000,0,726,0000,0000,0,685,0000,0000,0,672,0000,0000,0,644,0000,0000,0,607,0000,0000
"Ellis, KS",20051,0,4390,0000,0000,0,4393,0000,0000,0,4288,0000,0000,0,4143,0000,0000,0,4107,0000,0000,0,4159,0000,0000,0,3946,0000,0000,0,3862,0000,0000,0,3703,0000,0000,0,3748,0000,0000
"Ellsworth, KS",20053,0,1434,0000,0000,0,1395,0000,0000,0,1352,0000,0000,0,1332,0000,0000,0,1256,0000,0000,0,1206,0000,0000,0,1155,0000,0000,0,1076,0000,0000,0,1098,0000,0000,0,1110,0000,0000
"Finney, KS",20055,0,8248,0000,0000,0,8412,0000,0000,0,8562,0000,0000,0,8733,0000,0000,0,8787,0000,0000,0,8787,0000,0000,0,8640,0000,0000,0,8545,0000,0000,0,8386,0000,0000,0,8305,0000,0000
"Ford, KS",20057,0,5897,0000,0000,0,5989,0000,0000,0,6004,0000,0000,0,6130,0000,0000,0,6211,0000,0000,0,6355,0000,0000,0,6594,0000,0000,0,6635,0000,0000,0,6526,0000,0000,0,6622,0000,0000
"Franklin, KS",20059,0,4889,0000,0000,0,4870,0000,0000,0,4867,0000,0000,0,4788,0000,0000,0,4903,0000,0000,0,4821,0000,0000,0,4890,0000,0000,0,4860,0000,0000,0,4817,0000,0000,0,4788,0000,0000
"Geary, KS",20061,0,6496,0000,0000,0,6493,0000,0000,0,6462,0000,0000,0,6446,0000,0000,0,6463,0000,0000,0,6400,0000,0000,0,6645,0000,0000,0,6678,0000,0000,0,6520,0000,0000,0,6476,0000,0000
"Gove, KS",20063,0,766,0000,0000,0,747,0000,0000,0,759,0000,0000,0,744,0000,0000,0,706,0000,0000,0,709,0000,0000,0,708,0000,0000,0,656,0000,0000,0,633,0000,0000,0,608,0000,0000
"Graham, KS",20065,0,593,0000,0000,0,567,0000,0000,0,536,0000,0000,0,503,0000,0000,0,478,0000,0000,0,507,0000,0000,0,453,0000,0000,0,435,0000,0000,0,418,0000,0000,0,429,0000,0000
"Grant, KS",20067,0,1826,0000,0000,0,1848,0000,0000,0,1842,0000,0000,0,1780,0000,0000,0,1778,0000,0000,0,1817,0000,0000,0,1833,0000,0000,0,1824,0000,0000,0,1783,0000,0000,0,1766,0000,0000
"Gray, KS",20069,0,1275,0000,0000,0,1325,0000,0000,0,1311,0000,0000,0,1287,0000,0000,0,1306,0000,0000,0,1323,0000,0000,0,1376,0000,0000,0,1460,0000,0000,0,1344,0000,0000,0,1274,0000,0000
"Greeley, KS",20071,0,364,0000,0000,0,353,0000,0000,0,330,0000,0000,0,316,0000,0000,0,320,0000,0000,0,328,0000,0000,0,297,0000,0000,0,281,0000,0000,0,267,0000,0000,0,242,0000,0000
"Greenwood, KS",20073,0,1326,0000,0000,0,1257,0000,0000,0,1247,0000,0000,0,1193,0000,0000,0,1158,0000,0000,0,1168,0000,0000,0,1152,0000,0000,0,1093,0000,0000,0,1025,0000,0000,0,1025,0000,0000
"Hamilton, KS",20075,0,460,0000,0000,0,498,0000,0000,0,528,0000,0000,0,535,0000,0000,0,555,0000,0000,0,562,0000,0000,0,523,0000,0000,0,493,0000,0000,0,486,0000,0000,0,499,0000,0000
"Harper, KS",20077,0,1296,0000,0000,0,1328,0000,0000,0,1299,0000,0000,0,1247,0000,0000,0,1206,0000,0000,0,1181,0000,0000,0,1138,0000,0000,0,1093,0000,0000,0,1033,0000,0000,0,1034,0000,0000
"Harvey, KS",20079,0,6014,0000,0000,0,6014,0000,0000,0,6034,0000,0000,0,5921,0000,0000,0,5872,0000,0000,0,5832,0000,0000,0,6128,0000,0000,0,6082,0000,0000,0,6107,0000,0000,0,6142,0000,0000
"Haskell, KS",20081,0,934,0000,0000,0,955,0000,0000,0,980,0000,0000,0,960,0000,0000,0,965,0000,0000,0,937,0000,0000,0,921,0000,0000,0,934,0000,0000,0,924,0000,0000,0,915,0000,0000
"Hodgeman, KS",20083,0,496,0000,0000,0,507,0000,0000,0,483,0000,0000,0,489,0000,0000,0,488,0000,0000,0,470,0000,0000,0,407,0000,0000,0,399,0000,0000,0,384,0000,0000,0,310,0000,0000
"Jackson, KS",20085,0,2411,0000,0000,0,2433,0000,0000,0,2455,0000,0000,0,2472,0000,0000,0,2489,0000,0000,0,2510,0000,0000,0,2536,0000,0000,0,2553,0000,0000,0,2541,0000,0000,0,2459,0000,0000
"Jefferson, KS",20087,0,4432,0000,0000,0,4501,0000,0000,0,4393,0000,0000,0,4314,0000,0000,0,4295,0000,0000,0,4260,0000,0000,0,4239,0000,0000,0,4206,0000,0000,0,4086,0000,0000,0,4051,0000,0000
"Jewell, KS",20089,0,691,0000,0000,0,669,0000,0000,0,686,0000,0000,0,661,0000,0000,0,626,0000,0000,0,590,0000,0000,0,546,0000,0000,0,525,0000,0000,0,460,0000,0000,0,455,0000,0000
"Johnson, KS",20091,0,70280,0000,0000,0,71827,0000,0000,0,73522,0000,0000,0,75096,0000,0000,0,76195,0000,0000,0,78314,0000,0000,0,81050,0000,0000,0,82336,0000,0000,0,84237,0000,0000,0,86180,0000,0000
"Kearny, KS",20093,0,1206,0000,0000,0,1205,0000,0000,0,1141,0000,0000,0,1166,0000,0000,0,1148,0000,0000,0,1144,0000,0000,0,1101,0000,0000,0,1053,0000,0000,0,1021,0000,0000,0,992,0000,0000
"Kingman, KS",20095,0,1624,0000,0000,0,1632,0000,0000,0,1640,0000,0000,0,1667,0000,0000,0,1589,0000,0000,0,1576,0000,0000,0,1537,0000,0000,0,1439,0000,0000,0,1404,0000,0000,0,1343,0000,0000
"Kiowa, KS",20097,0,632,0000,0000,0,632,0000,0000,0,605,0000,0000,0,631,0000,0000,0,592,0000,0000,0,612,0000,0000,0,659,0000,0000,0,671,0000,0000,0,653,0000,0000,0,656,0000,0000
